105264
35530081
29784193
2873457
76965
414491886
9400145
44271041
2930450
55641
102012
24598933
8809212
9862429
10864245
11372068
11175692
19193382
164669751
7075991
1492584
395361
3507017
9507875
374681
65441
11051600
209288278
285719
428697
807610
2291661
4659080
36708083
102727102
8466017
165314
18054726
1386395000
24294750
24053727
81339988
5260750
49065615
813912
546388
4905769
7284294
11484636
161014
61559
1179551
10591323
82695000
956985
73925
5769603
10766998
41318142
2068308373
3213426923
2314364990
415546194
915545801
16624858
97553151
341465149
46572028
1315480
104957438
512461290
511336623
5511303
905502
67118648
49290
105544
2025137
66022273
3717100
28833629
34571
12717176
2100568
1861283
1267689
10760421
107825
56171
16913503
164229
777859
1249066228
7391700
9265067
765112280
4125700
10981229
9781127
4743263932
6353204601
1609940669
533023458
263991379
1076917211
84287
1339180127
4813608
81162788
38274618
341284
8712400
60551416
2890299
9702353
126785797
18037646
49699862
6201500
16005373
116398
55345
51466201
4136528
568136842
6858160
6082357
4731906
6374616
178844
644137666
1002485957
732448558
37922
21444000
2972642807
6281293921
2233339
2278227192
2827721
599449
1940740
622567
32125
35739580
38695
3549750
25570895
436330
444322417
129163276
53127
5548845363
2083160
18541980
465292
53370609
379901782
622471
3075647
55144
29668834
4420184
1264613
18622104
31624264
362492702
2533794
280460
21477348
190886311
6217581
17132854
5282223
29304998
13649
4793900
1298037534
4636262
30621014
197015955
4098587
32165485
104918090
21729
8251162
37975841
904399841
3337177
25490965
10293718
6811297
4684777
2419188
1107374909
283007
2639211
19586539
144495044
12208407
1788388852
32938213
40533330
15850567
5612253
611343
7557212
6377853
33400
14742523
7022268
1061011878
12575714
1061107721
40324496
204327
563402
5439892
2066748
10067744
1367254
41109
95843
18269868
35446
14899994
2042783496
457647735
7797694
69037513
8921343
5758075
628059792
1296311
375217005
108020
1788388852
1061107721
1369125
11532127
80745020
11192
57310019
42862958
44831159
2576202556
3456750
325719178
32387200
109897
31977065
31196
107268
95540800
276244
7530360149
196440
1830700
28250420
56717156
17094130
16529904
